"Meal, Inexpensive Restaurant",250.00 ₹
"Meal for 2 People, Mid-range Restaurant, Three-course","1,000.00 ₹"
McMeal at McDonalds (or Equivalent Combo Meal),300.00 ₹
Domestic Beer (0.5 liter draught),300.00 ₹
Imported Beer (0.33 liter bottle),250.00 ₹
Cappuccino (regular),82.50 ₹
Coke/Pepsi (0.33 liter bottle),30.00 ₹
Water (0.33 liter bottle),32.50 ₹
"Milk (regular), (1 liter)",56.92 ₹
Loaf of Fresh White Bread (500g),33.11 ₹
"Rice (white), (1kg)",78.29 ₹
Eggs (regular) (12),80.10 ₹
Local Cheese (1kg),456.40 ₹
Chicken Fillets (1kg),200.00 ₹
Buffalo Round (1kg) (or Equivalent Back Leg Red Meat),800.00 ₹
Apples (1kg),180.00 ₹
Banana (1kg),35.83 ₹
Oranges (1kg),110.00 ₹
Tomato (1kg),37.50 ₹
Potato (1kg),25.00 ₹
Onion (1kg),30.00 ₹
Lettuce (1 head),33.33 ₹
Water (1.5 liter bottle),28.12 ₹
Bottle of Wine (Mid-Range),"1,500.00 ₹"
Domestic Beer (0.5 liter bottle),90.00 ₹
Imported Beer (0.33 liter bottle),150.00 ₹
Cigarettes 20 Pack (Marlboro),340.00 ₹
One-way Ticket (Local Transport),16.50 ₹
Monthly Pass (Regular Price),750.00 ₹
Taxi Start (Normal Tariff),60.00 ₹
Taxi 1km (Normal Tariff),20.00 ₹
Taxi 1hour Waiting (Normal Tariff),200.00 ₹
Gasoline (1 liter),105.19 ₹
Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),"1,000,000.00 ₹"
Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),"1,800,000.00 ₹"
"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment","3,500.00 ₹"
1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans),1.01 ₹
"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",575.00 ₹
"Fitness Club, Monthly Fee for 1 Adult","2,175.00 ₹"
Tennis Court Rent (1 Hour on Weekend),"1,000.00 ₹"
"Cinema, International Release, 1 Seat",250.00 ₹
"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","6,175.00 ₹"
"International Primary School, Yearly for 1 Child","115,500.00 ₹"
1 Pair of Jeans (Levis 501 Or Similar),"2,228.43 ₹"
"1 Summer Dress in a Chain Store (Zara, H&M, ...)","2,183.33 ₹"
1 Pair of Nike Running Shoes (Mid-Range),"2,833.33 ₹"
1 Pair of Men Leather Business Shoes,"1,900.00 ₹"
Apartment (1 bedroom) in City Centre,"7,500.00 ₹"
Apartment (1 bedroom) Outside of Centre,"5,750.00 ₹"
Apartment (3 bedrooms) in City Centre,"17,500.00 ₹"
Apartment (3 bedrooms) Outside of Centre,"13,750.00 ₹"
Price per Square Meter to Buy Apartment in City Centre,"248,356.90 ₹"
Price per Square Meter to Buy Apartment Outside of Centre,"184,791.99 ₹"
Average Monthly Net Salary (After Tax),"41,250.00 ₹"
"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",9.39
